time,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,gps_x,gps_y,gps_z,motor_fl,motor_fr,motor_rl,motor_rr
2.52000,0.00000,-0.06969,-3.14159,0.00000,0.00006,-0.00000,0.00531,-0.00000,0.08573,75.89732,75.89754,80.07887,80.07909
2.52800,0.00000,-0.06969,-3.14159,0.00000,0.00006,-0.00000,0.00531,-0.00000,0.08573,75.89916,75.89938,80.08067,80.08090
2.53600,0.00000,-0.06969,-3.14159,0.00000,0.00006,-0.00000,0.00531,-0.00000,0.08573,75.90100,75.90122,80.08248,80.08271
2.54400,0.00000,-0.06969,-3.14159,0.00000,0.00006,-0.00000,0.00531,-0.00000,0.08573,75.90284,75.90306,80.08429,80.08452
2.55200,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.90468,75.90491,80.08610,80.08633
2.56000,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.90652,75.90675,80.08791,80.08814
2.56800,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.90837,75.90859,80.08972,80.08995
2.57600,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91021,75.91043,80.09153,80.09176
2.58400,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91205,75.91227,80.09334,80.09357
2.59200,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91389,75.91412,80.09515,80.09538
2.60000,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91573,75.91596,80.09696,80.09718
2.60800,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91758,75.91780,80.09877,80.09899
2.61600,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.91942,75.91965,80.10058,80.10080
2.62400,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.92126,75.92149,80.10238,80.10261
2.63200,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.92310,75.92333,80.10419,80.10442
2.64000,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.92494,75.92517,80.10600,80.10623
2.64800,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.92679,75.92702,80.10781,80.10804
2.65600,0.00000,-0.06969,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.92863,75.92886,80.10962,80.10985
2.66400,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93047,75.93070,80.11143,80.11166
2.67200,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93231,75.93255,80.11323,80.11347
2.68000,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93416,75.93439,80.11504,80.11527
2.68800,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93600,75.93623,80.11685,80.11708
2.69600,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93784,75.93808,80.11866,80.11889
2.70400,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.93969,75.93992,80.12046,80.12070
2.71200,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.94153,75.94176,80.12227,80.12251
2.72000,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.94337,75.94361,80.12408,80.12431
2.72800,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.94522,75.94545,80.12589,80.12612
2.73600,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.94706,75.94730,80.12769,80.12793
2.74400,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.94890,75.94914,80.12950,80.12974
2.75200,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.95075,75.95098,80.13131,80.13155
2.76000,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.95259,75.95283,80.13312,80.13335
2.76800,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.95443,75.95467,80.13492,80.13516
2.77600,0.00000,-0.06968,-3.14159,0.00000,0.00007,-0.00000,0.00531,-0.00000,0.08573,75.95628,75.95652,80.13673,80.13697
2.78400,0.00000,-0.06968,-3.14159,0.00000,0.00008,-0.00000,0.00531,-0.00000,0.08573,75.95812,75.95836,80.13854,80.13878
2.79200,0.00000,-0.06968,-3.14159,0.00000,0.00008,-0.00000,0.00531,-0.00000,0.08573,75.95996,75.96020,80.14034,80.14058
2.80000,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00531,-0.00000,0.08574,75.96181,75.96205,80.14215,80.14239
2.80800,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.96365,75.96389,80.14396,80.14420
2.81600,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.96550,75.96574,80.14576,80.14600
2.82400,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.96734,75.96758,80.14757,80.14781
2.83200,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.96918,75.96943,80.14937,80.14962
2.84000,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.97103,75.97127,80.15118,80.15142
2.84800,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.97287,75.97312,80.15299,80.15323
2.85600,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.97472,75.97496,80.15479,80.15504
2.86400,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.97656,75.97681,80.15660,80.15684
2.87200,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.97841,75.97865,80.15840,80.15865
2.88000,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98025,75.98050,80.16021,80.16046
2.88800,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98209,75.98234,80.16201,80.16226
2.89600,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98394,75.98419,80.16382,80.16407
2.90400,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98578,75.98603,80.16562,80.16587
2.91200,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98763,75.98788,80.16743,80.16768
2.92000,0.00000,-0.06967,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.98947,75.98972,80.16923,80.16948
2.92800,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.99132,75.99157,80.17104,80.17129
2.93600,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.99316,75.99341,80.17284,80.17310
2.94400,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.99501,75.99526,80.17465,80.17490
2.95200,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.99685,75.99711,80.17645,80.17671
2.96000,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,75.99870,75.99895,80.17826,80.17851
2.96800,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00054,76.00080,80.18006,80.18032
2.97600,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00239,76.00264,80.18187,80.18212
2.98400,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00424,76.00449,80.18367,80.18393
2.99200,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00608,76.00634,80.18548,80.18573
3.00000,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00793,76.00818,80.18728,80.18754
3.00800,0.00000,-0.06966,-3.14159,0.00000,0.00008,-0.00000,0.00530,-0.00000,0.08574,76.00977,76.01003,80.18908,80.18934
3.01600,0.00000,-0.06966,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.01162,76.01188,80.19089,80.19114
3.02400,0.00000,-0.06966,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.01346,76.01372,80.19269,80.19295
3.03200,0.00000,-0.06966,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.01531,76.01557,80.19450,80.19475
3.04000,0.00000,-0.06966,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.01716,76.01741,80.19630,80.19656
3.04800,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.01900,76.01926,80.19810,80.19836
3.05600,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.02085,76.02111,80.19991,80.20017
3.06400,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.02269,76.02295,80.20171,80.20197
3.07200,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.02454,76.02480,80.20351,80.20377
3.08000,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.02639,76.02665,80.20532,80.20558
3.08800,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.02823,76.02850,80.20712,80.20738
3.09600,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.03008,76.03034,80.20892,80.20918
3.10400,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08574,76.03193,76.03219,80.21072,80.21099
3.11200,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.03377,76.03404,80.21253,80.21279
3.12000,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.03562,76.03588,80.21433,80.21459
3.12800,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.03747,76.03773,80.21613,80.21640
3.13600,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.03931,76.03958,80.21794,80.21820
3.14400,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.04116,76.04143,80.21974,80.22000
3.15200,0.00000,-0.06965,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.04301,76.04327,80.22154,80.22181
3.16000,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.04486,76.04512,80.22334,80.22361
3.16800,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.04670,76.04697,80.22514,80.22541
3.17600,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.04855,76.04882,80.22695,80.22721
3.18400,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05040,76.05067,80.22875,80.22902
3.19200,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05224,76.05251,80.23055,80.23082
3.20000,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05409,76.05436,80.23235,80.23262
3.20800,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05594,76.05621,80.23415,80.23442
3.21600,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05779,76.05806,80.23595,80.23623
3.22400,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.05963,76.05991,80.23776,80.23803
3.23200,0.00000,-0.06964,-3.14159,0.00000,0.00009,-0.00000,0.00530,-0.00000,0.08575,76.06148,76.06175,80.23956,80.23983
3.24000,0.00000,-0.06964,-3.14159,0.00000,0.00010,-0.00000,0.00530,-0.00000,0.08575,76.06333,76.06360,80.24136,80.24163
3.24800,0.00000,-0.06964,-3.14159,0.00000,0.00010,-0.00000,0.00530,-0.00000,0.08575,76.06518,76.06546,80.24316,80.24343
3.25600,0.00000,-0.06964,-3.14159,0.00000,0.00012,-0.00000,0.00531,-0.00000,0.08575,76.06706,76.06734,80.24493,80.24521
3.26400,0.00000,-0.06963,-3.14159,0.00000,0.00014,-0.00000,0.00532,-0.00000,0.08575,76.06895,76.06922,80.24671,80.24698
3.27200,0.00000,-0.06963,-3.14159,0.00000,0.00016,-0.00000,0.00535,-0.00000,0.08575,76.07083,76.07110,80.24848,80.24875
3.28000,0.00000,-0.06963,-3.14159,0.00000,0.00017,-0.00000,0.00540,-0.00000,0.08575,76.07271,76.07299,80.25025,80.25053
3.28800,0.00000,-0.06963,-3.14159,0.00000,0.00018,-0.00000,0.00547,-0.00000,0.08575,76.07459,76.07487,80.25202,80.25230
3.29600,0.00000,-0.06963,-3.14159,0.00000,0.00019,-0.00000,0.00557,-0.00000,0.08575,76.07647,76.07675,80.25380,80.25407
3.30400,0.00000,-0.06963,-3.14159,0.00000,0.00020,-0.00000,0.00570,-0.00000,0.08575,76.07835,76.07863,80.25557,80.25584
3.31200,0.00000,-0.06963,-3.14159,0.00000,0.00020,-0.00000,0.00587,-0.00000,0.08575,76.08023,76.08051,80.25734,80.25762
3.32000,0.00001,-0.06963,-3.14159,0.00118,-0.00052,-0.00007,0.00607,0.00000,0.08575,76.07888,76.08248,80.25768,80.26128
3.32800,0.00005,-0.06963,3.14159,0.00496,-0.00040,-0.00083,0.00632,0.00000,0.08576,76.07201,76.08720,80.25076,80.26595
3.33600,0.00014,-0.06963,3.14157,0.01127,0.00072,-0.00227,0.00661,0.00001,0.08577,76.05900,76.09599,80.23516,80.27215
3.34400,0.00031,-0.06960,3.14154,0.02011,0.00284,-0.00437,0.00694,0.00002,0.08580,76.03900,76.11011,80.20956,80.28067
3.35200,0.00057,-0.06956,3.14148,0.03150,0.00593,-0.00710,0.00731,0.00003,0.08584,76.01116,76.13079,80.17266,80.29229
3.36000,0.00094,-0.06948,3.14140,0.04544,0.01000,-0.01041,0.00772,0.00005,0.08590,75.97463,76.15928,80.12315,80.30781
3.36800,0.00144,-0.06935,3.14128,0.06195,0.01503,-0.01428,0.00817,0.00008,0.08598,75.92852,76.19681,80.05972,80.32801
3.37600,0.00211,-0.06919,3.14113,0.08103,0.02101,-0.01864,0.00866,0.00012,0.08609,75.87194,76.24464,79.98104,80.35373
3.38400,0.00294,-0.06896,3.14094,0.10242,0.02768,-0.02304,0.00920,0.00017,0.08623,75.80403,76.30317,79.88639,80.38553
3.39200,0.00395,-0.06868,3.14072,0.12381,0.03436,-0.02744,0.00977,0.00022,0.08640,75.72600,76.36902,79.77839,80.42141
3.40000,0.00514,-0.06835,3.14047,0.14518,0.04103,-0.03183,0.01039,0.00029,0.08661,75.63784,76.44216,79.65701,80.46133
3.40800,0.00650,-0.06797,3.14018,0.16655,0.04770,-0.03622,0.01104,0.00037,0.08686,75.53952,76.52254,79.52222,80.50524
3.41600,0.00803,-0.06753,3.13986,0.18792,0.05437,-0.04061,0.01174,0.00046,0.08716,75.43101,76.61012,79.37399,80.55310
3.42400,0.00974,-0.06703,3.13950,0.20928,0.06103,-0.04500,0.01247,0.00057,0.08751,75.31227,76.70487,79.21227,80.60488
3.43200,0.01162,-0.06649,3.13910,0.23064,0.06769,-0.04938,0.01325,0.00069,0.08791,75.18328,76.80676,79.03705,80.66053
3.44000,0.01368,-0.06588,3.13868,0.25200,0.07433,-0.05377,0.01407,0.00083,0.08838,75.04401,76.91574,78.84828,80.72001
3.44800,0.01591,-0.06522,3.13822,0.27336,0.08097,-0.05815,0.01492,0.00098,0.08891,74.89442,77.03179,78.64593,80.78329
3.45600,0.01831,-0.06451,3.13773,0.29472,0.08759,-0.06254,0.01581,0.00116,0.08950,74.73450,77.15487,78.42997,80.85034
3.46400,0.02089,-0.06374,3.13720,0.31609,0.09420,-0.06693,0.01675,0.00135,0.09017,74.56422,77.28495,78.20037,80.92110
3.47200,0.02359,-0.06291,3.13664,0.33229,0.10218,-0.07157,0.01772,0.00157,0.09091,74.39324,77.41723,77.96337,80.98736
3.48000,0.02629,-0.06197,3.13605,0.33019,0.11503,-0.07705,0.01872,0.00180,0.09173,74.24866,77.53780,77.73665,81.02580
3.48800,0.02883,-0.06088,3.13540,0.31100,0.13244,-0.08334,0.01976,0.00205,0.09262,74.13671,77.64159,77.52488,81.02976
3.49600,0.03109,-0.05962,3.13471,0.27625,0.15401,-0.09036,0.02083,0.00231,0.09359,74.06248,77.72425,77.33190,80.99367
3.50400,0.03297,-0.05816,3.13397,0.22767,0.17930,-0.09801,0.02193,0.00258,0.09463,74.03001,77.78214,77.16082,80.91295
3.51200,0.03436,-0.05646,3.13317,0.16717,0.20784,-0.10620,0.02306,0.00286,0.09575,74.04219,77.81236,77.01396,80.78413
3.52000,0.03518,-0.05450,3.13231,0.09675,0.23908,-0.11480,0.02421,0.00315,0.09696,74.10085,77.81276,76.89287,80.60479
3.52800,0.03538,-0.05228,3.13140,0.01849,0.27250,-0.12370,0.02538,0.00345,0.09824,74.20672,77.78191,76.79837,80.37356
3.53600,0.03491,-0.04977,3.13041,-0.06548,0.30753,-0.13276,0.02658,0.00374,0.09961,74.35954,77.71911,76.73053,80.09010
3.54400,0.03372,-0.04697,3.12937,-0.15310,0.34363,-0.14187,0.02779,0.00404,0.10107,74.55809,77.62433,76.68877,79.75501
3.55200,0.03183,-0.04387,3.12825,-0.24231,0.38025,-0.15088,0.02902,0.00434,0.10262,74.80025,77.49820,76.67186,79.36981
3.56000,0.02921,-0.04048,3.12707,-0.33127,0.41690,-0.15970,0.03027,0.00464,0.10427,75.08331,77.34183,76.67813,78.93665
3.56800,0.02588,-0.03679,3.12582,-0.41999,0.45359,-0.16828,0.03153,0.00494,0.10602,75.40717,77.15524,76.70754,78.45561
3.57600,0.02184,-0.03282,3.12449,-0.50847,0.49030,-0.17660,0.03280,0.00524,0.10787,75.77174,76.93843,76.76007,77.92676
3.58400,0.01712,-0.02856,3.12309,-0.59218,0.52561,-0.18406,0.03407,0.00553,0.10984,76.16875,76.69594,76.83107,77.35826
3.59200,0.01187,-0.02407,3.12164,-0.65645,0.55494,-0.18880,0.03535,0.00582,0.11191,76.56946,76.44387,76.90400,76.77840
3.60000,0.00629,-0.01940,3.12015,-0.69790,0.57919,-0.19070,0.03664,0.00610,0.11410,76.96150,76.19481,76.96714,76.20046
3.60800,0.00070,-0.01454,3.11864,-0.69840,0.60315,-0.18902,0.03792,0.00639,0.11641,77.31760,75.99066,76.98389,75.65694
3.61600,-0.00459,-0.00951,3.11715,-0.65994,0.62627,-0.18399,0.03921,0.00668,0.11883,77.62310,75.84398,76.94104,75.16191
3.62400,-0.00938,-0.00433,3.11569,-0.59624,0.64455,-0.17720,0.04048,0.00699,0.12137,77.87576,75.74540,76.84664,74.71629
3.63200,-0.01349,0.00093,3.11427,-0.51166,0.65682,-0.16913,0.04176,0.00731,0.12403,78.06856,75.69601,76.69883,74.32628
3.64000,-0.01680,0.00624,3.11290,-0.41061,0.66189,-0.16023,0.04302,0.00764,0.12681,78.19600,75.69475,76.49785,73.99661
3.64800,-0.01920,0.01151,3.11159,-0.29740,0.65861,-0.15095,0.04428,0.00799,0.12971,78.25398,75.73873,76.24588,73.73063
3.65600,-0.02063,0.01669,3.11035,-0.17565,0.64601,-0.14164,0.04552,0.00836,0.13274,78.23915,75.82435,75.94585,73.53106
3.66400,-0.02104,0.02168,3.10918,-0.04723,0.62367,-0.13240,0.04675,0.00874,0.13589,78.14762,75.94943,75.59939,73.40120
3.67200,-0.02038,0.02642,3.10809,0.08559,0.59129,-0.12335,0.04797,0.00913,0.13918,77.97699,76.11066,75.20942,73.34309
3.68000,-0.01878,0.03085,3.10707,0.20247,0.55349,-0.11540,0.04917,0.00954,0.14260,77.76000,76.28741,74.80202,73.32943
3.68800,-0.01639,0.03494,3.10612,0.30059,0.51069,-0.10861,0.05036,0.00996,0.14616,77.50648,76.46881,74.38856,73.35089
3.69600,-0.01337,0.03866,3.10524,0.37876,0.46317,-0.10295,0.05152,0.01038,0.14984,77.22487,76.64498,73.97920,73.39931
3.70400,-0.00989,0.04195,3.10441,0.43733,0.41104,-0.09831,0.05267,0.01081,0.15365,76.92171,76.80742,73.58247,73.46818
3.71200,-0.00609,0.04480,3.10363,0.47703,0.35450,-0.09458,0.05379,0.01124,0.15759,76.60304,76.94850,73.20614,73.55160
3.72000,-0.00211,0.04716,3.10288,0.49896,0.29386,-0.09165,0.05489,0.01167,0.16166,76.27432,77.06160,72.85705,73.64433
3.72800,0.00191,0.04901,3.10216,0.50309,0.22995,-0.08957,0.05596,0.01209,0.16585,75.94298,77.13975,72.54255,73.73932
3.73600,0.00573,0.05035,3.10144,0.47989,0.16673,-0.08965,0.05701,0.01251,0.17017,75.63411,77.16697,72.27947,73.81234
3.74400,0.00917,0.05120,3.10071,0.43271,0.10458,-0.09164,0.05804,0.01292,0.17460,75.35497,77.13784,72.07383,73.85670
3.75200,0.01207,0.05156,3.09994,0.36540,0.04384,-0.09529,0.05903,0.01332,0.17915,75.11085,77.04914,71.92954,73.86783
3.76000,0.01430,0.05145,3.09913,0.28215,-0.01516,-0.10031,0.06000,0.01370,0.18381,74.90517,76.89976,71.84853,73.84311
3.76800,0.01576,0.05088,3.09827,0.18723,-0.07212,-0.10644,0.06093,0.01408,0.18858,74.73953,76.69047,71.83086,73.78180
3.77600,0.01640,0.04988,3.09734,0.08489,-0.12679,-0.11339,0.06184,0.01443,0.19346,74.61393,76.42380,71.87490,73.68477
3.78400,0.01617,0.04845,3.09634,-0.02203,-0.17924,-0.12099,0.06273,0.01477,0.19843,74.52802,76.10142,71.97944,73.55285
3.79200,0.01506,0.04662,3.09527,-0.13215,-0.22991,-0.12911,0.06358,0.01509,0.20349,74.48170,75.72348,72.14445,73.38623
3.80000,0.01314,0.04440,3.09414,-0.23286,-0.27788,-0.13650,0.06441,0.01540,0.20864,74.45967,75.30756,72.35154,73.19943
3.80800,0.01060,0.04182,3.09297,-0.30851,-0.32233,-0.14171,0.06522,0.01570,0.21387,74.43698,74.88035,72.57251,73.01588
3.81600,0.00767,0.03891,3.09178,-0.35885,-0.36310,-0.14467,0.06600,0.01599,0.21918,74.40418,74.45339,72.79587,72.84508
3.82400,0.00453,0.03570,3.09059,-0.38489,-0.39993,-0.14545,0.06677,0.01627,0.22457,74.35371,74.03675,73.01166,72.69470
3.83200,0.00136,0.03222,3.08942,-0.38865,-0.43250,-0.14420,0.06751,0.01656,0.23004,74.28000,73.63892,73.21163,72.57054
3.84000,-0.00167,0.02852,3.08828,-0.37286,-0.46043,-0.14114,0.06823,0.01685,0.23557,74.17956,73.26665,73.38930,72.47639
3.84800,-0.00444,0.02463,3.08719,-0.34082,-0.48337,-0.13654,0.06894,0.01714,0.24117,74.05088,72.92499,73.54000,72.41411
3.85600,-0.00685,0.02059,3.08617,-0.29610,-0.50095,-0.13069,0.06964,0.01744,0.24683,73.89431,72.61733,73.66073,72.38375
3.86400,-0.00882,0.01646,3.08520,-0.24234,-0.51286,-0.12392,0.07032,0.01774,0.25254,73.71177,72.34556,73.75001,72.38381
3.87200,-0.01030,0.01228,3.08430,-0.18308,-0.51885,-0.11655,0.07099,0.01805,0.25831,73.50650,72.11024,73.80769,72.41143
3.88000,-0.01129,0.00809,3.08347,-0.12159,-0.51875,-0.10888,0.07165,0.01836,0.26413,73.28275,71.91082,73.83467,72.46274
3.88800,-0.01178,0.00396,3.08271,-0.06074,-0.51246,-0.10122,0.07230,0.01868,0.26999,73.04544,71.74589,73.83267,72.53313
3.89600,-0.01181,-0.00007,3.08200,-0.00293,-0.49998,-0.09380,0.07295,0.01900,0.27588,72.79984,71.61342,73.80397,72.61755
3.90400,-0.01140,-0.00395,3.08135,0.05020,-0.48148,-0.08685,0.07359,0.01933,0.28181,72.55086,71.51122,73.75084,72.71120
3.91200,-0.01061,-0.00764,3.08074,0.09741,-0.45717,-0.08054,0.07422,0.01965,0.28776,72.30333,71.43683,73.67577,72.80927
3.92000,-0.00950,-0.01108,3.08017,0.13775,-0.42728,-0.07502,0.07484,0.01998,0.29374,72.06214,71.38765,73.58140,72.90691
3.92800,-0.00812,-0.01424,3.07963,0.17054,-0.39210,-0.07041,0.07546,0.02031,0.29973,71.83202,71.36098,73.47045,72.99941
3.93600,-0.00654,-0.01707,3.07911,0.19540,-0.35189,-0.06677,0.07608,0.02063,0.30573,71.61748,71.35417,73.34558,73.08227
3.94400,-0.00482,-0.01955,3.07861,0.21274,-0.30712,-0.06413,0.07670,0.02095,0.31174,71.42174,71.36517,73.20870,73.15213
3.95200,-0.00301,-0.02163,3.07812,0.22403,-0.25846,-0.06243,0.07730,0.02128,0.31776,71.24582,71.39305,73.06032,73.20755
3.96000,-0.00122,-0.02331,3.07762,0.22087,-0.20891,-0.06205,0.07791,0.02159,0.32377,71.09960,71.41930,72.91592,73.23562
3.96800,0.00043,-0.02459,3.07712,0.20395,-0.15958,-0.06289,0.07852,0.02191,0.32978,70.98633,71.43747,72.78101,73.23214
3.97600,0.00187,-0.02548,3.07660,0.17665,-0.11098,-0.06467,0.07912,0.02221,0.33579,70.90591,71.44586,72.65691,73.19686
3.98400,0.00303,-0.02599,3.07605,0.14246,-0.06362,-0.06709,0.07972,0.02250,0.34180,70.85667,71.44424,72.54358,73.13115
3.99200,0.00388,-0.02614,3.07549,0.10472,-0.01796,-0.06985,0.08032,0.02279,0.34781,70.83568,71.43348,72.43984,73.03764
4.00000,0.00443,-0.02593,3.07491,0.06645,0.02556,-0.07269,0.08093,0.02306,0.35381,70.83910,71.41532,72.34372,72.91994
4.00800,0.00469,-0.02539,3.07430,0.03018,0.06658,-0.07537,0.08153,0.02333,0.35981,70.86248,71.39199,72.25276,72.78226
4.01600,0.00469,-0.02454,3.07368,-0.00210,0.10477,-0.07771,0.08214,0.02359,0.36581,70.90114,71.36596,72.16430,72.62912
